image_path,item_id,source_dataset,license,category,subcategory,brand,caption,split
deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000028.jpg,deepfashion-badb046c29d19160,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Embroidered Glitter Shorts,,DeepFashion shorts: Abstract Embroidered Glitter Shorts.,
deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000029.jpg,deepfashion-9389239c2c20d7be,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Embroidered Glitter Shorts,,DeepFashion shorts: Abstract Embroidered Glitter Shorts.,
deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000030.jpg,deepfashion-e418b9dc656f4614,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Embroidered Glitter Shorts,,DeepFashion shorts: Abstract Embroidered Glitter Shorts.,
deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000031.jpg,deepfashion-e681438a35b514da,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Embroidered Glitter Shorts,,DeepFashion shorts: Abstract Embroidered Glitter Shorts.,
deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000032.jpg,deepfashion-76ec8d058554e7b7,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Embroidered Glitter Shorts,,DeepFashion shorts: Abstract Embroidered Glitter Shorts.,
deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000033.jpg,deepfashion-91b55ad6caf97cc2,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Embroidered Glitter Shorts,,DeepFashion shorts: Abstract Embroidered Glitter Shorts.,
deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000034.jpg,deepfashion-eb5584e349bc10dd,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Embroidered Glitter Shorts,,DeepFashion shorts: Abstract Embroidered Glitter Shorts.,
deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000035.jpg,deepfashion-2cbcf621ea17199a,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Embroidered Glitter Shorts,,DeepFashion shorts: Abstract Embroidered Glitter Shorts.,
deepfashion_category/img/Abstract-Embroidered_Glitter_Shorts/img_00000036.jpg,deepfashion-a9a60eb31ac2ace4,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Embroidered Glitter Shorts,,DeepFashion shorts: Abstract Embroidered Glitter Shorts.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000001.jpg,deepfashion-a7dd725d2873b387,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000002.jpg,deepfashion-2fc2e69b9ed5986b,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000003.jpg,deepfashion-80d59da18bc35b37,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000004.jpg,deepfashion-d16d65c484cf89ce,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000005.jpg,deepfashion-571158120ddb1736,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000006.jpg,deepfashion-1bc40e5cee34b332,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000007.jpg,deepfashion-a20fb23beddef17c,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000008.jpg,deepfashion-b3cf2ca7e0f3aaf0,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000009.jpg,deepfashion-d4b7f973894085ef,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000010.jpg,deepfashion-a146817279f5965e,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000011.jpg,deepfashion-5ab295a3f7824d43,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000012.jpg,deepfashion-c64394e6bca11f0b,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000013.jpg,deepfashion-d1785de018e8ee9b,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000014.jpg,deepfashion-1135e00ff3b39d0f,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000015.jpg,deepfashion-b067de8d1f64a7ae,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000016.jpg,deepfashion-15bb6f1ea38589db,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000017.jpg,deepfashion-2cf8972c127ce43d,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000018.jpg,deepfashion-ee42c47a23670fc0,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000019.jpg,deepfashion-d2b4fbaef291554f,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000020.jpg,deepfashion-40ce82dd8adbcb35,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000021.jpg,deepfashion-fc80851fb9e7ab83,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000022.jpg,deepfashion-6b581fba129c4721,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000023.jpg,deepfashion-775a9b7b9be6cb0b,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000024.jpg,deepfashion-5ec5d4e36c66c5d8,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000025.jpg,deepfashion-0023b57e8c0cfcc6,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000026.jpg,deepfashion-cb4d469b8b2787cf,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000027.jpg,deepfashion-a421e99fc8b61346,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000028.jpg,deepfashion-c454e2f36ffc121d,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000029.jpg,deepfashion-8713eb451e5d526d,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000030.jpg,deepfashion-da8afb40b3b4c725,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000031.jpg,deepfashion-27c0036cbdf351e3,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000032.jpg,deepfashion-6f9ec99c6f47bfe6,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000033.jpg,deepfashion-05716ef566f0daca,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000034.jpg,deepfashion-022806cf101a55c5,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000035.jpg,deepfashion-fdc3e6d12fd2afc6,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000036.jpg,deepfashion-1902479131a459e3,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000037.jpg,deepfashion-376487dac4e0dc68,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000038.jpg,deepfashion-133d6a44268ebbaf,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000039.jpg,deepfashion-6422048762191099,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000040.jpg,deepfashion-1adbcc166aa7ef4e,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000041.jpg,deepfashion-acd34ccffac819e4,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000042.jpg,deepfashion-b24c5cf55aff6520,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000043.jpg,deepfashion-7e7f2375dfe1c7e1,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000044.jpg,deepfashion-5c4ee9a9704ac9c0,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000045.jpg,deepfashion-355e134ef0ff74cf,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000046.jpg,deepfashion-fb03f13136235c9c,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000047.jpg,deepfashion-c46caa39a5cd97f9,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000048.jpg,deepfashion-bf319ac185d6b35f,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Geo_Print_Mini_Skirt/img_00000049.jpg,deepfashion-3981a0bf9c4e5145,deepfashion_actual_images,non_commercial_research_only_deepfashion,skirt,Abstract Geo Print Mini Skirt,,DeepFashion skirt: Abstract Geo Print Mini Skirt.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000001.jpg,deepfashion-1e715ea081a78509,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000002.jpg,deepfashion-bcdd35dfaa3b08b4,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000003.jpg,deepfashion-5f7a3ce0ab31ee95,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000004.jpg,deepfashion-613c35e6ddc1e2c9,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000005.jpg,deepfashion-88d34814cf3d8ca9,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000006.jpg,deepfashion-8fc65ac1afc83d8b,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000007.jpg,deepfashion-801cf321ff1a274a,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000008.jpg,deepfashion-581fb6f5be182a07,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000009.jpg,deepfashion-fddfe00117c80938,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000010.jpg,deepfashion-793b2393d4f5a17b,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000011.jpg,deepfashion-87c1f1d425b46058,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000012.jpg,deepfashion-48578ec22014e4cb,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000013.jpg,deepfashion-b92be832b1c82748,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000014.jpg,deepfashion-28911749a2bb8fcf,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Paneled_Running_Shorts/img_00000015.jpg,deepfashion-ee0affdaced9ae98,deepfashion_actual_images,non_commercial_research_only_deepfashion,shorts,Abstract Paneled Running Shorts,,DeepFashion shorts: Abstract Paneled Running Shorts.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000001.jpg,deepfashion-361dc2f23627ee93,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000002.jpg,deepfashion-52395958a3af28b2,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000003.jpg,deepfashion-0d194059dbd8e379,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000004.jpg,deepfashion-d59f8af8ffe0a401,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000005.jpg,deepfashion-96e0ffed91e76f62,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000006.jpg,deepfashion-586aed9fd5892bbc,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000007.jpg,deepfashion-4b3891f5f7131053,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000008.jpg,deepfashion-9fd052ea382f07ac,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000009.jpg,deepfashion-347753322543e1cb,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000010.jpg,deepfashion-0df15f484527ee81,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000011.jpg,deepfashion-d140784bff44a635,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000012.jpg,deepfashion-2e246d73a53a2cb7,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000013.jpg,deepfashion-9c465b8bc2c074f6,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000014.jpg,deepfashion-7e4d139a0783f4d5,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000015.jpg,deepfashion-d5718d238f5f34d8,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000016.jpg,deepfashion-231a322232209274,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000017.jpg,deepfashion-f1cb6f1cd77988e0,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000018.jpg,deepfashion-e29204cc16c3643b,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000019.jpg,deepfashion-807844025d3610e2,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000020.jpg,deepfashion-4305515342e76be3,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000021.jpg,deepfashion-c1772b3da685122a,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000022.jpg,deepfashion-0d989abc1697ef02,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000023.jpg,deepfashion-5d5c49fba0811ef6,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000024.jpg,deepfashion-eece0698b7a5c316,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000025.jpg,deepfashion-63e1e596b491db2f,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000026.jpg,deepfashion-248d1fef793f5e21,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000027.jpg,deepfashion-9da61585e0fb9614,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000028.jpg,deepfashion-56defe2ebfb61998,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000029.jpg,deepfashion-af77e4c5598d99a9,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000030.jpg,deepfashion-0b22c5b0a7803594,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000031.jpg,deepfashion-c50ab262514ca53d,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000032.jpg,deepfashion-9f7ccd68d876f916,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
deepfashion_category/img/Abstract-Patterned_Blouse/img_00000033.jpg,deepfashion-ec360ac58dc15ad7,deepfashion_actual_images,non_commercial_research_only_deepfashion,blouse,Abstract Patterned Blouse,,DeepFashion blouse: Abstract Patterned Blouse.,
